uf;estado;secao;nome_secao;co_pais;co_pais_ison_num;destino;periodo;valor_fob
PE;Pernambuco;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";845;858;Uruguai;P2;131610.00
PE;Pernambuco;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";850;862;Venezuela;P1;898.00
PE;Pernambuco;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";850;862;Venezuela;P2;5505.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;023;276;Alemanha;P1;6411.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;023;276;Alemanha;P2;7900.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;040;024;Angola;P1;106097.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;040;024;Angola;P2;88946.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;053;682;Arábia Saudita;P2;2005.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;063;032;Argentina;P1;23034240.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;063;032;Argentina;P2;14735498.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;065;533;Aruba;P2;4105.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;069;036;Austrália;P1;8440.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;069;036;Austrália;P2;51.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;077;044;Bahamas;P1;441.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;077;044;Bahamas;P2;118.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;087;056;Bélgica;P1;27484.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;090;060;Bermudas;P2;117.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;097;068;Bolívia;P1;36844.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;097;068;Bolívia;P2;46914.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;127;132;Cabo Verde;P1;1.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;127;132;Cabo Verde;P2;6000.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;145;120;Camarões;P2;32440.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;149;124;Canadá;P1;2192.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;149;124;Canadá;P2;37734.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;158;152;Chile;P1;204732.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;158;152;Chile;P2;297198.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;160;156;China;P1;2657.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;160;156;China;P2;423159.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;163;196;Chipre;P2;201.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;169;170;Colômbia;P1;52121.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;169;170;Colômbia;P2;256261.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;177;178;Congo;P2;4310.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;193;384;Costa do Marfim;P1;54824.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;193;384;Costa do Marfim;P2;27915.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;196;188;Costa Rica;P1;86905.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;196;188;Costa Rica;P2;136916.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;199;192;Cuba;P2;3106.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;229;204;Benin;P1;55098.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;229;204;Benin;P2;334170.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;232;208;Dinamarca;P1;809.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;232;208;Dinamarca;P2;3.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;239;218;Equador;P1;471824.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;239;218;Equador;P2;238466.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;240;818;Egito;P1;8597.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;240;818;Egito;P2;0.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;243;232;Eritreia;P1;950.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;244;784;Emirados Árabes Unidos;P1;4314.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;245;724;Espanha;P1;31148.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;245;724;Espanha;P2;15627.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;249;840;Estados Unidos;P1;364452.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;249;840;Estados Unidos;P2;897697.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;251;233;Estônia;P2;8317.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;271;246;Finlândia;P1;2325.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;275;250;França;P1;117667.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;275;250;França;P2;24152.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;285;270;Gâmbia;P1;5421.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;289;288;Gana;P1;29426.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;289;288;Gana;P2;20747.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;301;300;Grécia;P1;4825.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;301;300;Grécia;P2;5939.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;317;320;Guatemala;P1;91.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;317;320;Guatemala;P2;109.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;325;254;Guiana Francesa;P2;541.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;329;324;Guiné;P2;21951.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;337;328;Guiana;P1;14212.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;337;328;Guiana;P2;405.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;341;332;Haiti;P2;525.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;343;334;Heard e ilhas mcdonald, Ilha;P2;80.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;345;340;Honduras;P1;14837.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;345;340;Honduras;P2;103729.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;351;344;Hong Kong;P2;26829.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;357;887;Iêmen;P1;6360.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;361;356;Índia;P1;2259.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;361;356;Índia;P2;28426.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;383;376;Israel;P1;24152.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;383;376;Israel;P2;8998.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;386;380;Itália;P1;2472.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;386;380;Itália;P2;101246.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;391;388;Jamaica;P1;5091.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;399;392;Japão;P1;5395.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;399;392;Japão;P2;5048.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;431;422;Líbano;P2;34470.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;434;430;Libéria;P2;33354.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;438;434;Líbia;P1;30000.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;438;434;Líbia;P2;43015.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;440;438;Liechtenstein;P2;752.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;445;442;Luxemburgo;P2;2258.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;455;458;Malásia;P1;668809.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;467;470;Malta;P2;251.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;476;584;Marshall, Ilhas;P2;693.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;488;478;Mauritânia;P1;64004.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;488;478;Mauritânia;P2;96389.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;493;484;México;P1;221508.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;493;484;México;P2;482470.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;495;492;Mônaco;P1;4484.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;495;492;Mônaco;P2;14155.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;505;508;Moçambique;P1;644.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;521;558;Nicarágua;P1;605.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;521;558;Nicarágua;P2;2479.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;528;566;Nigéria;P2;3550.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;538;578;Noruega;P2;9.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;573;528;Países Baixos (Holanda);P1;11447.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;573;528;Países Baixos (Holanda);P2;2483.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;580;591;Panamá;P1;120002.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;580;591;Panamá;P2;129378.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;586;600;Paraguai;P1;45878.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;586;600;Paraguai;P2;44858.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;589;604;Peru;P1;418364.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;589;604;Peru;P2;488144.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;603;616;Polônia;P1;14213.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;603;616;Polônia;P2;309.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;607;620;Portugal;P1;42539.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;607;620;Portugal;P2;142484.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;611;630;Porto Rico;P1;47.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;611;630;Porto Rico;P2;2560.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;628;826;Reino Unido;P1;1104.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;628;826;Reino Unido;P2;2296.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;647;214;República Dominicana;P1;95446.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;647;214;República Dominicana;P2;411772.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;660;638;Reunião;P2;1700.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;687;222;El Salvador;P1;92349.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;687;222;El Salvador;P2;80460.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;720;678;São Tomé e Príncipe;P2;11428.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;728;686;Senegal;P1;17806.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;728;686;Senegal;P2;41881.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;741;702;Singapura;P1;3677.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;741;702;Singapura;P2;2228.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;744;760;Síria;P1;3813.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;756;710;África do Sul;P1;17141.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;756;710;África do Sul;P2;3305.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;764;752;Suécia;P1;6667.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;767;756;Suíça;P1;20245.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;770;740;Suriname;P1;15118.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;770;740;Suriname;P2;8537.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;783;262;Djibuti;P1;17195.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;800;768;Togo;P1;9920.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;800;768;Togo;P2;12595.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;815;780;Trinidad e Tobago;P1;40.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;815;780;Trinidad e Tobago;P2;200.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;820;788;Tunísia;P1;3808.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;820;788;Tunísia;P2;51334.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;823;796;Turcas e Caicos, Ilhas;P2;1998.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;827;792;Turquia;P1;251590.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;827;792;Turquia;P2;4767.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;845;858;Uruguai;P1;247636.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;845;858;Uruguai;P2;273004.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;850;862;Venezuela;P1;3989.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;850;862;Venezuela;P2;28481.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;888;180;Congo, República Democrática;P1;1216.00
PE;Pernambuco;XI;Matérias têxteis e suas obras;888;180;Congo, República Democrática;P2;123428.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";023;276;Alemanha;P1;42677.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";023;276;Alemanha;P2;128.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";040;024;Angola;P1;2445985.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";040;024;Angola;P2;2804913.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";043;028;Antígua e Barbuda;P1;7.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";047;530;Antilhas Holandesas;P1;465601.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";053;682;Arábia Saudita;P1;163959.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";059;012;Argélia;P2;202.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";063;032;Argentina;P1;2652370.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";063;032;Argentina;P2;1181492.00
PE;Pernambuco;XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";064;051;Armênia;P1;13101.00
